Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,GNI (constant 2000 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,GNI (constant LCU),NY.GNP.MKTP.KN,1.39523E+12,1.40211E+12,1.46222E+12,1.65748E+12,1.56384E+12,1.7279E+12,1.64281E+12,1.547E+12,1.73394E+12,1.79128E+12,1.87878E+12,1.95417E+12,1.99927E+12,1.98154E+12,2.0858E+12,2.17641E+12,2.30793E+12,2.44205E+12,2.59932E+12,2.73109E+12,2.94761E+12,3.13599E+12,3.30134E+12,3.43571E+12,3.60723E+12,3.70759E+12,3.66508E+12,3.53097E+12,3.1426E+12,3.25405E+12,3.36288E+12,3.33483E+12,3.66042E+12,3.87927E+12,4.17081E+12,4.45927E+12,4.75125E+12,5.0202E+12,5.31513E+12,5.89655E+12,6.70701E+12,7.46777E+12,8.36626E+12,9.5245E+12,1.08237E+13,,,,,,,,
Myanmar,MMR,GNI (current LCU),NY.GNP.MKTP.CN,6106052096,6225046016,6531008512,7473010688,6788954624,7628000768,7510000128,8203001856,9350000640,9926000640,10261999616,10426999808,10748000256,11719000064,19306999808,23470000128,27409000448,29557000192,31708000256,35186999296,38447001600,42710999040,46464000000,49313001472,53079998464,55408001024,58369499136,68178001920,75982176256,1.24067E+11,1.51988E+11,1.86511E+11,2.49242E+11,3.59892E+11,4.72378E+11,6.0404E+11,7.91864E+11,1.11944E+12,1.60981E+12,2.19024E+12,2.55262E+12,3.54827E+12,5.62524E+12,7.7166E+12,9.07881E+12,,,,,,,,
Myanmar,MMR,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,"Population, total",SP.POP.TOTL,20957397,21407053,21866045,22337108,22824142,23330184,23854648,24397064,24960539,25548930,26164131,26807570,27475978,28160632,28849728,29534378,30210895,30880196,31543652,32204485,32864901,33524053,34179992,34832636,35481981,36127741,36770437,37409257,38041034,38661616,39268304,39855885,40425088,40985963,41552659,42133199,42735941,43352191,43952526,44496687,44957660,45323903,45609292,45843675,46070248,46321162,46605278,46915826,47250315,47601374,47963012,48336763,
Myanmar,MMR,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320,555,692,1646,161,1202,291,230,315,60,25,162,151,282,40,,143,196,232,66,161,157,,
Myanmar,MMR,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.828334991,,,,,2.315511973,2.02100865,1.784724043,1.66653306,1.612754505,1.45937617,1.667193145,1.596476208,10.2,,,,
Myanmar,MMR,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000,733000,1000000,526000,540000,500000,500000,451000,470000,446000,,
Myanmar,MMR,"Internally displaced persons (number, low estimate)",VC.IDP.TOTL.LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000,,,,,,,,,
Myanmar,MMR,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,GINI index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.33,,,,,,,,,,,63.9,,,,,,,,
Namibia,NAM,GDP (constant 2000 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,2292422012,2312871047,2304350616,2263452546,2257914266,2270268891,2377200302,2460700528,2482001606,2527585913,2590637104,2802369819,3003878016,2943541615,3158897456,3288835716,3393925225,3537064383,3653542903,3776751293,3908501441,3954636212,4143947859,4319623612,4849718950,4972328354,5324020759,5610147245,5799458892,5774346122,6155469329,6389324893,
Namibia,NAM,GDP (constant LCU),NY.GDP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,20174010095,20353967814,20278985431,19919069993,19870331444,19979055899,20920084804,21654912155,21842368112,22243523860,22798393493,24661705706,26435039059,25904060397,27799257219,28942753377,29867572980,31127241060,32152287417,33236558675,34396000000,34802000000,36468000000,38014000000,42679000000,43758000000,46853000000,49371000000,51037000000,50816000000,54170000000,56228000000,
Namibia,NAM,GDP (current LCU),NY.GDP.MKTP.CN,,,,,,,,,,,,,,,,,,,,,1689000000,1712000000,1958000000,2149000000,2398000000,3020000000,3490000000,3939000000,4839000000,5690000000,6081000000,6882000000,8093000000,9302000000,11547000000,12706000000,15011000000,16751000000,18789000000,20684000000,27125000000,30535000000,35430000000,37304000000,42679000000,46177000000,54028000000,62081000000,72946000000,75679000000,81509000000,89317000000,
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,2168626434,1950821521,1803245473,1928911229,1625454151,1355068269,1527332245,1934647328,2128464418,2169536505,2350307519,2492290811,2837643854,2846613962,3251945056,3503088568,3491458823,3635229631,3398703829,3385824194,3908501441,3546869555,3361161180,4934391534,6605804205,7261676364,7980502216,8805815603,8839796413,8930729290,11133250765,12300698895,
Namibia,NAM,GNI (constant 2000 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,1885795031,2178012201,2123204689,2161933249,2101846973,1769301359,1991447981,2334625817,2174554145,2373895865,2628906348,2896097359,3018865826,2995443753,3205846329,3423667790,3460160034,3598458932,3744485462,3757504516,3941642651,3952784602,4187841760,4521391914,4910362109,4892379795,5288169013,5482535734,5635026232,5712423169,5903550032,6163302211,
Namibia,NAM,GNI (constant LCU),NY.GNP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,16597612931,19169529501,18687147345,19028012411,18499169808,15572306976,17527505493,20547946627,19139093804,20893577538,23138023637,25489675275,26570208133,26364061392,28215896013,30133027105,30454209491,31671431694,32956667779,33071253515,34691924609,34789989237,36858818383,39794522560,43218000000,43059730677,46543224982,48253921822,49596049798,50277250232,51959431827,54245611425,
Namibia,NAM,GNI (current LCU),NY.GNP.MKTP.CN,,,,,,,,,,,,,,,,,,,,,1416000000,1603000000,1788000000,2043000000,2218000000,2391000000,2928000000,3722000000,4244000000,5349000000,6178024538,7149000000,8141000000,9485000000,11729000000,13275000000,15321000000,17057000000,19273000000,20578000000,27355000000,30525000000,35786000000,39036000000,43218000000,45462000000,53677000000,60837000000,71150000000,74989000000,78403000000,86392000000,
Namibia,NAM,GNI (current US$),NY.GNP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,1818102445,1826616179,1646681770,1833767166,1503443414,1072837163,1281383614,1828067366,1866749946,2039516830,2387807519,2588983872,2854474066,2902615935,3303201140,3659963855,3563562763,3701636428,3486253601,3368472745,3941642651,3545707980,3394934067,5163492063,6689229975,7149237301,7928655835,8629361702,8622152206,8849303753,10709004646,11897869151,
Namibia,NAM,"Population, total",SP.POP.TOTL,602545,617283,632659,648669,665298,682554,700317,718623,737803,758305,780386,804310,829810,855970,881536,905652,928223,949709,970537,991357,1012824,1034636,1057115,1082264,1112679,1150038,1195331,1247573,1304005,1360710,1414830,1465201,1512524,1558055,1603865,1651352,1700975,1751872,1802579,1851034,1895839,1936399,1973408,2008342,2043339,2079951,2118653,2158984,2200422,2242078,2283289,2324004,
Namibia,NAM,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.98,,,,,,,,,,,14.96,,,,,,,,
Namibia,NAM,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,54.75,,,,,,,,
Namibia,NAM,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.25,,,,,,,,,,,68.62,,,,,,,,
Namibia,NAM,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,1.39,,,,,,,,
Namibia,NAM,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,3.15,,,,,,,,
Namibia,NAM,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,,,,,,,5.03,,,,,,,,
Namibia,NAM,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.46,,,,,,,,,,,8.24,,,,,,,,
Namibia,NAM,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57,,,,,,,,,,,,
Namibia,NAM,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,
Namibia,NAM,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Internally displaced persons (number, low estimate)",VC.IDP.TOTL.LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,,,,,
Nepal,NPL,GINI index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,,,,,,,,,,,35.23,,,,,,,43.83,,,,,,,32.82,,
Nepal,NPL,GDP (constant 2000 US$),NY.GDP.MKTP.KD,1354713257,1380564790,1406937995,1433601041,1541586302,1523038106,1630269783,1604650135,1615489280,1687595378,1731067702,1710374808,1763700880,1755296206,1866469477,1893654058,1976947117,2036591087,2126318022,2176687898,2126201926,2303569140,2390629648,2319450901,2543999958,2700326346,2823613810,2871491521,3092504730,3226399299,3375944079,3590929275,3738387432,3882309741,4201280414,4346999805,4578620308,4809777106,4954858717,5173495488,5494252208,5757963273,5764888196,5992315213,6272911560,6491157510,6709559955,6938460637,7362028621,7695759086,8066414654,8379718550,
Nepal,NPL,GDP (constant LCU),NY.GDP.MKTP.KN,1.03879E+11,1.05861E+11,1.07883E+11,1.09928E+11,1.18208E+11,1.16786E+11,1.25008E+11,1.23044E+11,1.23875E+11,1.29404E+11,1.32737E+11,1.31151E+11,1.3524E+11,1.34595E+11,1.4312E+11,1.45205E+11,1.51591E+11,1.56165E+11,1.63045E+11,1.66907E+11,1.63036E+11,1.76637E+11,1.83312E+11,1.77854E+11,1.95073E+11,2.0706E+11,2.16513E+11,2.20185E+11,2.37132E+11,2.47399E+11,2.58866E+11,2.75351E+11,2.86658E+11,2.97694E+11,3.22152E+11,3.33326E+11,3.51087E+11,3.68812E+11,3.79936E+11,3.96701E+11,4.21297E+11,4.41518E+11,4.42049E+11,4.59488E+11,4.81004E+11,4.97739E+11,5.14486E+11,5.32038E+11,5.64517E+11,5.90107E+11,6.18529E+11,6.42553E+11,
Nepal,NPL,GDP (current LCU),NY.GDP.MKTP.CN,3872999936,4052999936,4374000128,4616000000,5023000064,5601999872,6909000192,6415000064,7173000192,7984999936,8768000000,8938000384,10369000448,9969000448,12807999488,16570999808,17393999872,17280000000,19732000768,22215000064,23350999040,27306999808,30987999232,33760000000,39389999104,46586000000,55724000000,63864000000,76906000000,89269000000,1.03416E+11,1.23801E+11,1.52714E+11,1.75682E+11,1.99272E+11,2.19175E+11,2.48913E+11,2.80513E+11,3.00845E+11,3.42036E+11,3.79488E+11,4.41519E+11,4.59443E+11,4.92231E+11,5.36749E+11,5.89412E+11,6.54084E+11,7.27827E+11,8.15658E+11,9.88272E+11,1.19368E+12,1.36943E+12,
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,508334421.5,531959569.3,574091108,496948970.4,496098771.8,735267082.7,906811947.8,841974025.4,772230298.9,788641969,865975308.6,882765470,1024098810,972103604.4,1217953570,1575789286,1452789369,1382400000,1604162506,1851250005,1945916587,2275583317,2395425212,2447174839,2581215830,2619913976,2850780937,2957252079,3487009700,3525228046,3627559252,3921476085,3401211581,3660041667,4066775510,4401104418,4521580381,4918691917,4856255044,5033642384,5494252208,6007061224,6050875807,6330476435,7273933993,8130258976,9074827536,10277619342,12572606353,12900039159,16013938825,18884495628,
Nepal,NPL,GNI (constant 2000 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5514252208,,,,,,,,,,,,
Nepal,NPL,GNI (constant LCU),NY.GNP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43218E+11,4.41466E+11,4.58866E+11,4.79517E+11,4.991E+11,5.1828E+11,5.37304E+11,5.69837E+11,5.96936E+11,6.23309E+11,6.46146E+11,
Nepal,NPL,GNI (current LCU),NY.GNP.MKTP.CN,3872999936,4052999936,4374000128,4616000000,5023000064,5601999872,6909000192,6415000064,7173000192,7984999936,8768000000,8938000384,10369000448,9969000448,12807999488,16570999808,17457600512,17353699328,19819499520,22314500096,23501199360,27427999744,31147999232,33942999040,40014901248,46588845040,55723801010,63843609401,76833867523,89436417121,1.03777E+11,1.24199E+11,1.53307E+11,1.76054E+11,1.99861E+11,2.19447E+11,2.49342E+11,2.80952E+11,3.01266E+11,3.42851E+11,3.80869E+11,4.4322E+11,4.58838E+11,4.91555E+11,5.35065E+11,5.91049E+11,6.5904E+11,7.35259E+11,8.23605E+11,1.00002E+12,1.2028E+12,1.37698E+12,
Nepal,NPL,GNI (current US$),NY.GNP.MKTP.CD,508334421.5,531959569.3,574091108,496948970.4,496098771.8,735267082.7,906811947.8,841974025.4,772230298.9,788641969,865975308.6,882765470,1024098810,972103604.4,1217953570,1575789286,1458101449,1388295946,1611275936,1859541675,1958433280,2285666645,2407793485,2460439964,2622165496,2620073976,2850770757,2956307882,3483739128,3531839339,3640234699,3934070320,3414418708,3667791667,4078795918,4406568273,4529380381,4926391917,4863055044,5045642384,5514252208,6030204082,6042907942,6321782545,7251112702,8152839504,9143587581,10382566351,12695101936,13053400339,16136248994,18988596646,
Nepal,NPL,"Population, total",SP.POP.TOTL,9740462,9917687,10102057,10294480,10495972,10707313,10928950,11160972,11403306,11655685,11917872,12189968,12472000,12763547,13064044,13373069,13690544,14016547,14351017,14693930,15045329,15405456,15774532,16152598,16539682,16936006,17341408,17756510,18183258,18624187,19081064,19554170,20042806,20546441,21064150,21594872,22137784,22691788,23255046,23825372,24400606,24980184,25562573,26143530,26717875,27281945,27833665,28373838,28905358,29432743,29959364,30485798,
Nepal,NPL,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,21.82,,,,,,,,,,,21.14,,,,,,,19.42,,,,,,,21.89,,
Nepal,NPL,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,29.1,,,,,,,36.69,,,,,,,26.52,,
Nepal,NPL,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,,,,,,,,,,,43.52,,,,,,,50.98,,,,,,,41.46,,
Nepal,NPL,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,4.04,,,,,,,,,,,3.41,,,,,,,2.9,,,,,,,3.63,,
Nepal,NPL,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,9.11,,,,,,,,,,,7.87,,,,,,,6.53,,,,,,,8.27,,
Nepal,NPL,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,12.89,,,,,,,,,,,11.76,,,,,,,9.62,,,,,,,12.16,,
Nepal,NPL,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,16.68,,,,,,,,,,,15.71,,,,,,,13.45,,,,,,,16.22,,
Nepal,NPL,Battle-related deaths (number of people),VC.BTL.DETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,40,250,159,260,429,3947,1341,1880,1104,457,,,,,,
Nepal,NPL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.533956337,2.7950923,2.64423993,2.602394383,3.394690768,3.356469632,2.89555389,3.503272622,3.346535593,2.274224397,3.066204861,3.17242222,2.8,,,
Nepal,NPL,"Internally displaced persons (number, high estimate)",VC.IDP.TOTL.HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,150000,200000,200000,70000,70000,70000,50000,,
Nepal,NPL,"Internally displaced persons (number, low estimate)",VC.IDP.TOTL.LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,100000,100000,100000,50000,50000,50000,,,
Nepal,NPL,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,72,,
Nepal,NPL,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,
Netherlands,NLD,GINI index,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9,,,,,,,,,,,,,
Netherlands,NLD,GDP (constant 2000 US$),NY.GDP.MKTP.KD,98359287391,98649984992,1.05401E+11,1.09221E+11,1.18259E+11,1.28481E+11,1.32003E+11,1.38972E+11,1.47889E+11,1.57397E+11,1.66361E+11,1.73566E+11,1.77916E+11,1.88207E+11,1.96217E+11,1.96459E+11,2.05864E+11,2.09819E+11,2.1471E+11,2.19051E+11,2.26172E+11,2.244E+11,2.21616E+11,2.26203E+11,2.33129E+11,2.39144E+11,2.45809E+11,2.50556E+11,2.59178E+11,2.70635E+11,2.81956E+11,2.88833E+11,2.9376E+11,2.97455E+11,3.06263E+11,3.15806E+11,3.26564E+11,3.40535E+11,3.53896E+11,3.70474E+11,3.85075E+11,3.92491E+11,3.9279E+11,3.94108E+11,4.02923E+11,4.11168E+11,4.25124E+11,4.41792E+11,4.49762E+11,4.33855E+11,4.41185E+11,4.46362E+11,
Netherlands,NLD,GDP (constant LCU),NY.GDP.MKTP.KN,1.22817E+11,1.2318E+11,1.3161E+11,1.3638E+11,1.47665E+11,1.60428E+11,1.64826E+11,1.73528E+11,1.84662E+11,1.96535E+11,2.07727E+11,2.16723E+11,2.22156E+11,2.35006E+11,2.45007E+11,2.45309E+11,2.57053E+11,2.61992E+11,2.68098E+11,2.73519E+11,2.82411E+11,2.80198E+11,2.76722E+11,2.8245E+11,2.91097E+11,2.98608E+11,3.0693E+11,3.12858E+11,3.23624E+11,3.37929E+11,3.52065E+11,3.60652E+11,3.66805E+11,3.71418E+11,3.82416E+11,3.94332E+11,4.07765E+11,4.25211E+11,4.41894E+11,4.62594E+11,4.80825E+11,4.90085E+11,4.90459E+11,4.92105E+11,5.03111E+11,5.13407E+11,5.30833E+11,5.51645E+11,5.61597E+11,5.41735E+11,5.50888E+11,5.57352E+11,
Netherlands,NLD,GDP (current LCU),NY.GDP.MKTP.CN,21169567744,22349805568,24060491776,26104293376,30717179904,34497335296,37563596800,41210945536,45695545344,51750912000,58073000000,65905000000,73803000000,84921000000,96581000000,1.06988E+11,1.22036E+11,1.3233E+11,1.42685E+11,1.515E+11,1.63091E+11,1.72153E+11,1.77878E+11,1.84082E+11,1.94095E+11,2.00827E+11,2.06861E+11,2.08647E+11,2.17596E+11,2.30277E+11,2.43652E+11,2.57375E+11,2.68299E+11,2.76013E+11,2.90048E+11,3.05261E+11,3.19755E+11,3.42237E+11,3.62464E+11,3.86193E+11,4.1796E+11,4.47731E+11,4.65214E+11,4.76945E+11,4.91184E+11,5.13407E+11,5.40216E+11,5.71773E+11,5.94481E+11,5.71145E+11,5.88414E+11,6.02105E+11,
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,12276734172,13493833740,14647057370,15891241386,18699380731,21000586933,22867203317,25087562181,27817605743,31503868835,35352164120,41293859649,50674951936,66940722056,79171243545,93227605437,1.01714E+11,1.1882E+11,1.4533E+11,1.66429E+11,1.8077E+11,1.52038E+11,1.468E+11,1.42137E+11,1.33307E+11,1.33245E+11,1.8606E+11,2.26988E+11,2.42609E+11,2.39299E+11,2.94871E+11,3.03365E+11,3.36214E+11,3.27495E+11,3.5119E+11,4.18969E+11,4.1798E+11,3.86534E+11,4.02648E+11,4.11456E+11,3.85075E+11,4.00654E+11,4.37807E+11,5.38313E+11,6.0989E+11,6.38471E+11,6.77692E+11,7.82567E+11,8.70811E+11,7.9343E+11,7.74229E+11,8.36257E+11,
Netherlands,NLD,GNI (constant 2000 US$),NY.GNP.MKTP.KD,98890821942,98642291957,1.06235E+11,1.09513E+11,1.18621E+11,1.31266E+11,1.3474E+11,1.41962E+11,1.50927E+11,1.60673E+11,1.69655E+11,1.75969E+11,1.80849E+11,1.91977E+11,1.99629E+11,1.97329E+11,2.07863E+11,2.11577E+11,2.1562E+11,2.21882E+11,2.28085E+11,2.24563E+11,2.21752E+11,2.27536E+11,2.35312E+11,2.38201E+11,2.45125E+11,2.52769E+11,2.6047E+11,2.72573E+11,2.7992E+11,2.87965E+11,2.91731E+11,2.97511E+11,3.08362E+11,3.20509E+11,3.29505E+11,3.4511E+11,3.50301E+11,3.74525E+11,3.93385E+11,3.95509E+11,3.96449E+11,3.98651E+11,4.13716E+11,4.13217E+11,4.366E+11,4.49175E+11,4.40288E+11,4.23192E+11,4.37567E+11,4.50858E+11,
Netherlands,NLD,GNI (constant LCU),NY.GNP.MKTP.KN,1.23461E+11,1.23151E+11,1.3263E+11,1.36722E+11,1.48093E+11,1.63881E+11,1.68217E+11,1.77234E+11,1.88426E+11,2.00593E+11,2.11807E+11,2.1969E+11,2.25782E+11,2.39675E+11,2.49228E+11,2.46357E+11,2.59508E+11,2.64145E+11,2.69193E+11,2.77011E+11,2.84755E+11,2.80358E+11,2.76848E+11,2.84069E+11,2.93777E+11,2.97384E+11,3.06028E+11,3.15571E+11,3.25186E+11,3.40297E+11,3.49469E+11,3.59512E+11,3.64214E+11,3.7143E+11,3.84978E+11,4.00143E+11,4.11373E+11,4.30855E+11,4.37336E+11,4.67579E+11,4.91125E+11,4.93777E+11,4.9495E+11,4.97699E+11,5.16508E+11,5.15885E+11,5.45077E+11,5.60776E+11,5.49682E+11,5.28337E+11,5.46284E+11,5.62878E+11,
Netherlands,NLD,GNI (current LCU),NY.GNP.MKTP.CN,21279516672,22344574976,24246530048,26169886720,30806808576,35237310464,38336565248,42087137280,46613921792,52807495680,59209000000,66799000000,74979000000,86564000000,98221000000,1.07439E+11,1.23187E+11,1.33412E+11,1.43266E+11,1.53445E+11,1.64462E+11,1.7225E+11,1.77958E+11,1.85129E+11,1.95847E+11,2.00013E+11,2.06257E+11,2.10471E+11,2.18655E+11,2.31903E+11,2.41845E+11,2.56557E+11,2.66385E+11,2.76022E+11,2.92008E+11,3.09796E+11,3.2261E+11,3.468E+11,3.58704E+11,3.90395E+11,4.2698E+11,4.5111E+11,4.69468E+11,4.82368E+11,5.04333E+11,5.15885E+11,5.54741E+11,5.81275E+11,5.81855E+11,5.56842E+11,5.83424E+11,6.08147E+11,
Netherlands,NLD,GNI (current US$),NY.GNP.MKTP.CD,12340496162,13490675738,14760309970,15931171970,18753943053,21451053983,23337755346,25620952391,28376676300,32147074382,36043708529,41854010025,51482422411,68235850544,80515616034,93620599512,1.02673E+11,1.19792E+11,1.45922E+11,1.68565E+11,1.8229E+11,1.52124E+11,1.46866E+11,1.42946E+11,1.3451E+11,1.32705E+11,1.85516E+11,2.28972E+11,2.4379E+11,2.40988E+11,2.92684E+11,3.02401E+11,3.33816E+11,3.27506E+11,3.53563E+11,4.25194E+11,4.21712E+11,3.91687E+11,3.98471E+11,4.15933E+11,3.93385E+11,4.03678E+11,4.41811E+11,5.44433E+11,6.26217E+11,6.41552E+11,6.95913E+11,7.95572E+11,8.52316E+11,7.7356E+11,7.67663E+11,8.44649E+11,
Netherlands,NLD,"Population, total",SP.POP.TOTL,11486631,11638712,11805689,11965966,12127120,12294732,12456251,12598201,12729721,12877984,13038526,13194497,13328593,13439322,13545056,13666335,13774037,13856185,13941700,14038270,14149800,14247208,14312690,14367070,14424211,14491632,14572278,14665037,14760094,14848907,14951510,15069798,15184166,15290368,15382838,15459006,15530498,15610650,15707209,15812088,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16615394,16696000,
Netherlands,NLD,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.26,,,,,,,,,,,,,
Netherlands,NLD,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,,,,,,,,,,,,,
Netherlands,NLD,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.68,,,,,,,,,,,,,
